3.0,0,11,0,1,0,0.09
1.0,0,12,0,0,0,0.03
7.0,0,12,0,1,0,0.04
6.0,0,12,0,1,0,0.03
2.0,0,11,0,0,0,0.25
1.0,0,12,0,1,0,0.03
2.0,0,12,0,1,0,0.01
1.0,0,11,0,1,0,0.08
3.0,0,11,0,0,0,0.13
3.0,0,12,0,1,0,0.03
2.0,0,12,0,0,0,0.09
1.0,0,12,0,1,0,0.11
5.0,0,11,0,0,0,0.02
2.0,0,12,0,1,0,0.07
3.0,0,11,0,1,0,0.02
4.0,2,11,0,4,0,0.04
4.0,2,11,0,4,0,0.06
4.0,2,11,0,4,0,0.03
4.0,2,11,0,4,0,0.07
4.0,2,11,0,4,0,0.04
4.0,2,11,0,4,0,0.03
4.0,2,11,0,4,0,0.08
4.0,2,11,0,14,0,0.07
4.0,2,11,0,1,0,0.09
2.0,2,11,0,4,0,0.11
3.0,2,11,0,4,0,0.04
2.0,2,11,0,0,0,0.09
3.0,2,11,0,4,0,0.04
3.0,2,11,0,4,0,0.12
2.0,2,11,0,4,0,0.1
3.0,2,11,0,11,1,0.17
2.0,2,10,0,8,0,1.7
6.0,1,12,0,14,0,0.02
1.0,1,12,0,4,0,0.02
2.0,1,11,0,5,0,0.09
4.0,1,12,0,5,0,0.02
2.0,1,11,0,11,1,0.09
3.0,1,12,0,4,0,0.02
1.0,1,12,0,0,0,0.02
2.0,1,12,0,8,0,0.04
4.0,1,12,0,14,0,0.03
4.0,1,11,0,8,0,0.06
4.0,1,11,0,4,0,0.09
2.0,1,12,0,4,0,0.02
5.0,1,11,0,4,0,0.12
2.0,1,12,0,8,0,0.03
3.0,1,11,0,14,0,0.09
2.0,1,12,0,4,0,0.03
5.0,1,12,0,4,0,0.03
4.0,1,12,0,4,0,0.04
2.0,1,12,0,8,0,0.02
1.0,1,11,0,4,0,0.23
1.0,1,12,0,4,0,0.03
2.0,1,12,0,8,0,0.13
5.0,1,11,0,11,1,0.08
4.0,1,11,0,4,0,0.04
2.0,1,12,0,4,0,0.12
5.0,1,12,0,8,0,0.03
2.0,1,12,0,8,0,0.04
3.0,1,12,0,4,0,0.02
1.0,1,11,0,8,0,0.09
3.0,1,12,0,4,0,0.01
4.0,1,12,0,4,0,0.02
4.0,1,11,0,4,0,0.07
2.0,1,11,0,14,0,0.02
2.0,1,12,0,8,0,0.03
3.0,1,11,0,5,0,0.03
4.0,1,12,0,4,0,0.02
2.0,1,12,0,0,0,0.03
1.0,1,11,0,14,0,0.18
5.0,1,11,0,4,0,0.03
3.0,1,12,0,1,0,0.03
3.0,1,12,0,14,0,0.03
2.0,1,12,0,4,0,0.03
1.0,1,12,0,8,0,0.02
4.0,1,12,0,4,0,0.02
3.0,1,12,0,4,0,0.02
5.0,1,11,0,11,1,0.3
1.0,1,11,0,14,0,0.08
4.0,1,11,0,5,0,0.13
2.0,1,12,0,14,0,0.03
3.0,1,12,0,14,0,0.03
2.0,1,12,0,4,0,0.03
3.0,1,12,0,4,0,0.02
4.0,1,12,0,4,0,0.02
1.0,1,12,0,8,0,0.02
2.0,1,12,0,0,0,0.04
2.0,1,12,0,14,0,0.08
3.0,1,12,0,14,0,0.05
5.0,1,12,0,8,0,0.02
1.0,1,12,0,4,0,0.03
2.0,1,11,0,14,0,0.1
5.0,1,11,0,14,0,0.03
1.0,1,11,0,4,0,0.22
5.0,1,11,0,4,0,0.03
3.0,1,11,0,4,0,0.07
5.0,1,12,0,4,0,0.02
4.0,1,12,0,8,0,0.03
1.0,1,12,0,0,0,0.08
2.0,1,12,0,4,0,0.05
4.0,1,12,0,4,0,0.02
5.0,1,12,0,14,0,0.04
4.0,1,11,0,8,0,0.06
3.0,1,12,0,4,0,0.05
5.0,1,11,0,11,1,0.03
5.0,1,12,0,4,0,0.03
1.0,1,12,0,5,0,0.03
5.0,1,11,0,4,0,0.06
2.0,1,12,0,8,0,0.03
1.0,1,11,0,4,0,0.19
1.0,1,12,0,8,0,0.13
3.0,1,10,0,8,0,0.45
6.0,1,12,0,4,0,0.03
4.0,1,12,0,4,0,0.03
1.0,1,12,0,0,0,0.05
7.0,1,11,0,8,0,0.25
2.0,1,11,0,5,0,0.09
2.0,1,11,0,4,0,0.13
3.0,1,12,0,8,0,0.07
2.0,1,12,0,1,0,0.04
3.0,1,12,0,5,0,0.03
2.0,1,12,0,4,0,0.02
1.0,1,11,0,4,0,0.17
4.0,1,12,0,8,0,0.04
2.0,1,12,0,5,0,0.03
5.0,1,11,0,11,1,0.08
4.0,1,12,0,14,0,0.02
2.0,1,12,0,0,0,0.04
1.0,1,11,0,8,0,0.06
3.0,1,11,0,8,0,0.03
5.0,1,12,0,4,0,0.03
1.0,1,12,0,8,0,0.03
3.0,1,11,0,4,0,0.05
3.0,1,12,0,4,0,0.03
3.0,1,12,0,5,0,0.02
2.0,1,12,0,4,0,0.02
1.0,1,11,0,5,0,0.26
1.0,1,12,0,4,0,0.05
4.0,1,12,0,4,0,0.02
4.0,1,12,0,4,0,0.03
4.0,1,11,0,4,0,0.08
2.0,1,11,0,5,0,0.18
0.0,2,6,5,9,0,0.96
0.0,2,5,5,9,0,0.96
0.0,2,9,0,9,0,0.09
0.0,2,8,0,9,0,0.09
0.0,2,12,4,9,0,0.08
0.0,2,11,4,9,0,0.08
0.0,0,6,1,9,0,1.48
0.0,0,5,1,9,0,1.48
0.0,0,7,5,9,0,0.15
0.0,0,4,0,9,0,0.43
0.0,2,12,4,9,0,0.09
0.0,2,11,4,9,0,0.09
0.0,2,6,4,9,0,1.97
0.0,2,5,4,9,0,1.97
0.0,2,4,0,9,0,0.38
0.0,2,9,1,9,0,0.06
0.0,2,8,1,9,0,0.06
0.0,2,12,0,9,0,0.06
0.0,2,11,0,9,0,0.06
0.0,2,6,0,9,0,0.33
0.0,0,7,0,9,0,0.27
0.0,0,6,0,9,0,0.27
0.0,2,7,6,9,0,0.17
0.0,2,12,4,9,0,0.09
0.0,2,11,4,9,0,0.09
0.0,0,7,7,9,0,0.37
0.0,0,6,7,9,0,0.37
0.0,2,5,0,9,0,0.1
0.0,0,7,7,9,0,2.05
0.0,0,6,7,9,0,2.05
0.0,2,12,0,9,0,0.04
0.0,2,11,0,9,0,0.04
0.0,2,7,3,9,0,0.19
0.0,2,6,0,9,0,1.72
0.0,2,5,0,9,0,1.72
0.0,3,7,0,9,0,0.26
0.0,3,6,0,9,0,0.26
0.0,0,7,0,9,0,0.31
0.0,3,7,3,9,0,0.31
0.0,3,6,3,9,0,0.31
0.0,0,4,0,9,0,0.62
0.0,1,8,0,9,0,0.14
0.0,1,7,0,9,0,0.14
0.0,1,7,0,9,0,0.17
0.0,1,6,0,9,0,0.17
0.0,2,6,5,9,0,0.87
0.0,2,5,5,9,0,0.87
0.0,0,4,0,9,0,0.47
0.0,2,6,3,9,0,0.13
0.0,3,6,0,9,0,0.29
0.0,2,12,4,9,0,0.07
0.0,2,11,4,9,0,0.07
0.0,2,12,1,9,0,0.05
0.0,2,11,1,9,0,0.05
0.0,2,6,4,9,0,0.16
0.0,2,9,1,9,0,0.09
0.0,2,6,3,9,0,0.18
0.0,2,6,3,9,0,0.13
0.0,2,7,2,9,0,0.19
0.0,2,12,1,9,0,0.05
0.0,0,6,3,9,0,0.81
0.0,0,6,0,9,0,0.15
0.0,2,9,1,9,0,0.05
0.0,1,6,0,9,0,0.15
0.0,0,5,0,9,0,0.71
0.0,0,12,2,9,0,0.09
0.0,0,7,0,9,0,0.19
0.0,2,6,3,9,0,0.27
0.0,2,4,0,9,0,0.46
0.0,2,6,4,9,0,1.58
0.0,2,9,1,9,0,0.09
0.0,2,12,1,9,0,0.05
0.0,2,7,4,9,0,0.22
0.0,1,6,2,9,0,2.22
0.0,2,12,5,9,0,0.1
0.0,2,12,4,9,0,0.09
0.0,1,6,0,9,0,0.17
0.0,2,6,6,9,0,0.18
0.0,0,5,0,9,0,0.92
0.0,2,5,4,9,0,0.14
4.0,0,4,2,0,0,4.15
2.0,0,6,0,0,0,1.41
2.0,0,5,0,0,0,1.41
4.0,0,5,0,0,0,0.48
4.0,0,5,4,1,0,4.5
1.0,0,2,6,0,0,2.73
3.0,2,12,0,0,0,0.06
3.0,2,11,0,0,0,0.06
3.0,0,5,1,0,0,0.51
7.0,0,11,0,1,0,0.09
2.0,0,5,3,0,0,5.26
2.0,0,7,3,0,0,0.15
2.0,0,6,3,0,0,0.15
3.0,2,12,1,0,0,0.03
3.0,2,11,1,0,0,0.03
4.0,0,7,4,0,0,0.63
4.0,0,5,0,0,0,0.64
3.0,0,5,5,0,0,1.31
3.0,0,7,6,1,0,1.33
3.0,2,12,0,0,0,0.07
2.0,0,7,0,0,0,0.11
3.0,2,7,0,4,0,0.19
3.0,2,6,0,4,0,0.19
5.0,2,6,0,13,0,0.94
5.0,2,5,0,13,0,0.94
2.0,2,7,0,4,0,0.09
2.0,2,6,0,4,0,0.09
5.0,2,7,1,14,0,0.14
5.0,2,6,1,14,0,0.14
4.0,2,6,0,11,1,0.63
2.0,2,8,7,8,0,0.09
2.0,2,7,7,8,0,0.09
3.0,3,7,0,8,0,0.09
3.0,3,6,0,8,0,0.09
2.0,2,7,0,5,0,0.08
2.0,2,6,0,5,0,0.08
6.0,2,7,0,4,0,0.13
7.0,2,6,0,8,0,0.12
4.0,2,6,0,13,0,0.94
4.0,2,5,0,13,0,0.94
3.0,2,7,2,8,0,0.18
3.0,2,6,2,8,0,0.18
6.0,2,7,0,4,0,0.13
3.0,3,6,0,8,0,0.15
2.0,2,7,0,4,0,0.07
4.0,2,7,0,5,0,0.28
6.0,2,6,2,8,0,0.07
7.0,2,7,0,11,1,0.18
4.0,2,11,1,4,0,0.24
4.0,2,7,0,5,0,0.19
4.0,2,7,0,4,0,0.16
2.0,2,7,0,8,0,0.18
2.0,1,7,0,5,0,0.11
2.0,1,6,0,5,0,0.11
5.0,1,5,0,4,0,0.9
4.0,1,6,0,4,0,0.2
4.0,1,4,0,14,0,2.64
6.0,1,6,0,4,0,0.25
6.0,1,5,0,4,0,0.25
4.0,1,8,9,8,0,0.05
4.0,1,7,9,8,0,0.05
5.0,1,6,0,14,0,0.64
5.0,1,5,1,4,0,4.99
4.0,1,7,0,8,0,0.53
4.0,1,6,0,8,0,0.53
2.0,1,6,1,4,0,1.07
6.0,1,5,0,4,0,0.41
5.0,1,6,0,14,0,0.72
4.0,1,5,0,4,0,0.07
4.0,1,6,0,8,0,0.6
2.0,1,6,0,4,0,0.84
4.0,1,5,0,14,0,0.54
6.0,1,4,0,4,0,0.17
7.0,1,6,0,4,0,0.47
5.0,1,7,0,4,0,0.15
5.0,1,5,0,13,0,1.79
4.0,1,6,0,8,0,0.16
2.0,1,6,0,14,0,0.63
2.0,1,6,2,14,0,0.16
3.0,1,7,0,5,0,0.49
2.0,1,8,7,8,0,0.09
2.0,1,6,0,4,0,0.34
3.0,1,6,0,4,0,0.47
3.0,1,6,2,14,0,0.88
3.0,1,7,0,5,0,0.24
3.0,1,5,3,8,0,1.4
2.0,1,8,0,4,0,0.07
6.0,1,5,0,5,0,0.54
4.0,1,5,0,8,0,0.09
3.0,1,7,0,4,0,0.16
3.0,1,5,0,11,1,0.28
3.0,1,6,1,14,0,0.05
4.0,1,7,1,14,0,0.05
3.0,1,4,0,4,0,0.5
2.0,1,6,5,8,0,0.14
2.0,1,6,0,8,0,0.3
4.0,1,7,0,4,0,0.14
3.0,1,8,7,4,0,0.14
6.0,1,6,0,4,0,0.2
5.0,1,7,4,4,0,0.12
3.0,1,8,0,8,0,0.1
3.0,1,4,0,11,1,0.66
1.0,1,5,3,14,0,0.45
1.0,1,6,0,4,0,1.04
1.0,1,6,0,14,0,0.16
2.0,2,7,4,8,0,0.07
3.0,1,4,0,8,0,2.16
3.0,1,6,3,5,0,0.09
2.0,1,7,0,14,0,0.14
5.0,1,8,3,14,0,0.06
2.0,1,6,0,5,0,0.17
5.0,1,7,1,5,0,0.23
5.0,1,6,1,5,0,0.23
6.0,1,7,0,4,0,0.33
2.0,1,6,0,4,0,0.08
2.0,1,7,0,4,0,0.11
2.0,1,6,0,4,0,0.11
1.0,1,12,1,4,0,0.03
3.0,1,11,0,4,0,0.43
3.0,1,10,0,4,0,0.43
7.0,1,4,0,4,0,0.53
5.0,1,6,4,13,0,0.72
4.0,1,6,0,4,0,0.07
2.0,1,8,0,14,0,0.08
2.0,1,7,0,14,0,0.08
9.0,1,6,0,14,0,0.76
6.0,1,6,0,14,0,0.18
7.0,1,7,0,5,0,0.14
3.0,1,7,0,4,0,0.41
4.0,1,7,0,4,0,0.13
5.0,1,7,0,4,0,0.09
7.0,1,6,0,14,0,0.23
6.0,1,5,0,11,1,1.45
5.0,1,7,0,14,0,0.22
3.0,1,6,0,5,0,0.11
3.0,1,6,0,4,0,0.36
6.0,1,7,0,8,0,0.13
6.0,1,7,0,4,0,0.31
1.0,1,7,0,14,0,0.24
7.0,1,7,2,14,0,0.27
3.0,1,6,0,4,0,0.24
5.0,1,6,0,14,0,0.43
4.0,1,4,0,4,0,0.18
2.0,1,7,0,4,0,0.23
2.0,1,6,0,4,0,0.1
5.0,1,6,0,4,0,0.25
6.0,1,7,0,4,0,0.11
6.0,1,6,0,4,0,0.11
2.0,1,7,1,8,0,0.07
4.0,1,6,0,14,0,0.29
4.0,1,5,0,11,1,0.32
2.0,1,6,0,4,0,0.17
3.0,1,6,0,5,0,0.14
3.0,1,6,8,14,0,0.08
5.0,1,5,0,4,0,0.46
2.0,1,6,0,8,0,0.53
2.0,1,5,0,8,0,0.53
3.0,1,7,3,8,0,0.08
4.0,2,6,0,14,0,0.11
4.0,1,7,0,4,0,0.13
4.0,1,6,0,4,0,0.13
4.0,1,7,0,5,0,0.32
5.0,1,6,0,4,0,0.23
5.0,1,4,0,8,0,0.07
4.0,1,6,0,8,0,0.27
2.0,1,6,0,8,0,0.29
4.0,1,5,0,14,0,0.14
4.0,1,6,5,4,0,1.8
5.0,1,4,0,4,0,0.14
4.0,1,11,0,8,0,0.27
8.0,1,7,0,11,1,0.62
8.0,1,6,0,11,1,0.62
5.0,1,6,0,4,0,0.39
6.0,1,8,7,8,0,0.07
6.0,1,7,7,8,0,0.07
6.0,1,5,0,4,0,1.61
10.0,1,6,0,14,0,0.34
3.0,1,8,7,8,0,0.08
3.0,1,7,7,8,0,0.08
3.0,1,6,8,4,0,0.09
4.0,1,6,0,8,0,0.09
1.0,1,6,8,8,0,0.09
6.0,1,5,0,4,0,0.35
3.0,1,5,0,8,0,0.48
6.0,1,6,0,14,0,0.27
2.0,1,5,5,5,0,0.17
5.0,1,6,0,14,0,0.18
7.0,1,6,0,14,0,0.39
3.0,1,5,3,5,0,2.52
9.0,1,6,0,14,0,0.34
4.0,1,6,0,14,0,0.32
5.0,1,6,0,4,0,0.4
10.0,0,7,0,4,0,0.33
0.0,0,4,0,9,0,3.84
3.0,0,4,0,0,0,2.18
4.0,0,5,0,1,0,0.19
3.0,0,4,0,0,0,0.51
2.0,0,4,0,0,0,2.99
4.0,0,4,0,0,0,5.02
2.0,0,4,0,0,0,0.81
5.0,0,4,0,0,0,0.52
4.0,2,4,0,11,1,0.48
3.0,2,4,0,11,1,0.49
4.0,2,4,0,11,1,1.16
4.0,1,4,0,4,0,0.12
3.0,1,4,0,4,0,0.48
2.0,1,4,0,14,0,1.35
5.0,1,4,0,4,0,4.7
1.0,1,4,0,14,0,0.53
9.0,1,4,0,4,0,3.95
4.0,1,4,0,4,0,0.42
7.0,1,4,0,4,0,0.15
4.0,1,4,0,4,0,0.14
4.0,1,4,0,14,0,0.41
4.0,1,4,0,14,0,0.14
2.0,1,4,0,14,0,0.39
2.0,1,4,0,4,0,18.83
5.0,1,4,0,4,0,1.12
3.0,1,4,0,4,0,1.36
7.0,1,4,0,4,0,0.61
5.0,1,4,0,14,0,0.82
2.0,1,4,0,14,0,0.28
7.0,1,4,0,11,1,12.12
5.0,1,4,0,5,0,0.91
6.0,1,4,0,5,0,0.49
5.0,1,4,0,4,0,2.98
7.0,1,4,0,4,0,0.43
4.0,1,4,0,4,0,0.76
4.0,1,4,0,4,0,0.38
4.0,1,4,0,8,0,4.55
2.0,1,4,0,14,0,0.45
3.0,1,4,0,8,0,0.32
2.0,1,4,0,4,0,0.27
3.0,1,4,0,4,0,0.27
6.0,1,4,0,5,0,1.4
3.0,1,4,0,14,0,2.46
2.0,1,4,0,8,0,1.1
3.0,1,4,0,4,0,0.34
4.0,1,4,0,5,0,0.31
2.0,1,4,0,4,0,0.2
0.0,2,4,25,9,0,264.41
0.0,1,1,26,0,0,1199.99
0.0,1,1,3,4,0,0.12
5.0,3,10,0,13,0,14.54
5.0,1,10,0,11,1,4.02
5.0,1,10,0,11,1,3.03
4.0,1,10,0,11,1,5.63
5.0,1,10,0,11,1,4.71
2.0,1,10,1,14,0,0.47
0.0,2,10,6,9,0,1.23
0.0,2,10,6,9,0,1.49
0.0,2,10,6,9,0,2.0
0.0,2,10,5,9,0,2.0
0.0,2,10,0,9,0,1.82
0.0,0,10,0,9,0,3.7
0.0,0,9,0,9,0,6.2
2.0,0,10,0,1,0,2.74
4.0,0,10,0,0,0,3.51
3.0,0,10,0,0,0,1.52
1.0,0,10,0,0,0,1.28
5.0,5,10,0,10,1,2.66
1.0,0,10,0,0,0,0.36
5.0,3,10,0,11,1,6.71
4.0,3,10,0,11,1,3.83
4.0,3,10,0,11,1,2.52
3.0,3,10,0,11,1,3.21
3.0,3,10,0,11,1,1.36
2.0,2,10,0,4,0,0.31
6.0,1,11,0,4,0,0.14
2.0,1,10,0,4,0,3.5
4.0,1,10,0,13,0,7.59
3.0,1,11,0,4,0,0.12
4.0,1,10,0,4,0,2.81
5.0,1,10,0,8,0,0.79
4.0,1,10,0,4,0,2.74
4.0,1,10,0,5,0,2.22
6.0,1,10,0,11,1,0.42
1.0,1,10,0,4,0,2.9
5.0,1,10,0,4,0,3.83
2.0,1,10,0,4,0,0.54
4.0,1,10,0,8,0,0.29
2.0,1,10,0,4,0,0.47
4.0,1,10,0,5,0,0.58
3.0,1,10,0,4,0,0.3
3.0,1,10,0,8,0,0.26
7.0,1,10,0,11,1,0.69
2.0,1,10,0,0,0,0.24
6.0,1,10,0,13,0,13.5
3.0,1,10,0,13,0,5.76
5.0,1,10,0,4,0,5.29
8.0,1,10,0,11,1,2.51
3.0,1,10,0,13,0,6.97
1.0,1,10,0,14,0,2.13
3.0,1,10,0,4,0,2.7
4.0,1,10,0,5,0,7.73
2.0,1,10,0,14,0,3.24
1.0,1,10,0,4,0,7.32
3.0,1,10,0,4,0,0.36
4.0,1,10,0,4,0,0.85
1.0,1,11,1,8,0,0.11
5.0,1,10,0,4,0,6.44
2.0,1,10,0,8,0,0.51
2.0,1,12,5,8,0,0.07
3.0,1,10,0,13,0,3.64
6.0,1,11,0,8,0,0.18
4.0,1,10,0,5,0,4.31
6.0,1,10,0,14,0,0.7
4.0,1,11,0,4,0,0.16
4.0,1,10,0,14,0,1.27
5.0,1,10,0,4,0,3.07
6.0,1,10,0,11,1,0.2
7.0,1,10,0,4,0,2.2
2.0,1,10,0,4,0,0.67
7.0,1,10,0,11,1,1.04
6.0,1,11,0,14,0,0.23
6.0,1,11,0,4,0,0.12
4.0,1,10,0,5,0,3.55
3.0,1,10,0,4,0,0.32
5.0,1,10,0,4,0,1.96
2.0,1,10,0,8,0,0.59
2.0,1,10,0,4,0,0.46
4.0,1,10,0,13,0,4.63
2.0,1,11,0,4,0,4.23
2.0,1,10,0,4,0,4.23
2.0,1,12,1,8,0,0.05
2.0,1,11,1,8,0,0.05
4.0,1,12,9,4,0,0.06
4.0,1,11,9,4,0,0.06
3.0,1,12,10,5,0,0.02
1.0,1,12,2,4,0,0.03
2.0,1,12,1,4,0,0.05
4.0,1,12,1,4,0,0.03
6.0,1,10,0,4,0,0.36
6.0,1,11,1,4,0,0.07
6.0,1,10,1,4,0,0.07
6.0,1,11,1,4,0,0.1
6.0,1,10,1,4,0,0.1
5.0,1,12,0,4,0,0.02
5.0,1,11,0,4,0,0.02
3.0,1,11,0,4,0,2.0
3.0,1,10,0,4,0,2.0
6.0,1,10,0,4,0,1.54
4.0,1,12,1,4,0,0.04
2.0,1,12,0,4,0,0.02
3.0,1,12,1,4,0,0.02
4.0,1,11,0,14,0,0.29
2.0,1,12,1,4,0,0.04
2.0,1,12,0,4,0,0.02
2.0,1,11,0,4,0,0.02
2.0,1,12,0,8,0,0.07
2.0,1,11,0,8,0,0.07
4.0,1,12,1,4,0,0.04
4.0,1,11,1,4,0,0.04
6.0,1,10,0,4,0,0.2
1.0,1,12,8,14,0,0.1
2.0,1,11,0,8,0,0.27
6.0,1,12,1,4,0,0.03
4.0,1,12,1,4,0,0.03
4.0,1,12,10,4,0,0.01
4.0,1,11,10,4,0,0.01
6.0,1,10,1,4,0,0.15
6.0,1,9,1,4,0,0.15
3.0,1,12,1,4,0,0.04
3.0,1,11,1,4,0,0.04
2.0,1,12,8,4,0,0.04
3.0,1,12,0,4,0,0.02
2.0,1,12,1,14,0,0.05
2.0,1,11,1,14,0,0.05
5.0,1,12,8,4,0,0.01
5.0,1,11,8,4,0,0.01
2.0,1,11,6,8,0,0.04
2.0,1,10,6,8,0,0.04
6.0,1,10,1,4,0,0.29
6.0,1,9,1,4,0,0.29
2.0,1,12,0,4,0,0.02
2.0,1,11,0,4,0,0.02
4.0,1,12,0,4,0,0.02
4.0,1,11,0,4,0,1.86
2.0,1,12,0,4,0,0.04
3.0,1,12,0,4,0,0.02
2.0,1,12,0,4,0,0.02
3.0,1,12,2,4,0,0.02
6.0,1,10,0,4,0,4.06
3.0,1,11,0,4,0,0.14
4.0,1,10,0,4,0,0.28
5.0,1,10,0,4,0,0.31
4.0,1,11,0,4,0,0.2
5.0,1,10,0,4,0,0.18
5.0,1,9,0,4,0,0.18
5.0,1,10,0,14,0,0.45
4.0,1,10,0,4,0,4.17
4.0,1,9,0,4,0,4.17
5.0,1,10,0,4,0,0.38
5.0,1,9,0,4,0,0.38
3.0,1,11,0,4,0,0.23
3.0,1,10,0,4,0,0.23
5.0,1,10,0,4,0,0.17
5.0,1,9,0,4,0,0.17
2.0,1,10,0,4,0,0.2
2.0,1,9,0,4,0,0.2
4.0,1,11,0,4,0,0.18
4.0,1,10,0,4,0,2.58
4.0,1,9,0,4,0,2.58
2.0,1,11,0,4,0,0.2
2.0,1,10,0,4,0,0.2
5.0,1,10,0,4,0,0.37
0.0,2,9,6,9,0,1.23
0.0,2,9,6,9,0,1.49
0.0,2,9,6,9,0,2.0
0.0,2,9,5,9,0,2.0
0.0,2,9,0,9,0,1.82
0.0,2,12,5,9,0,0.09
0.0,2,11,5,9,0,0.09
